"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:33:31,FALSE,NA,"982038555248640000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juliesCamp",4873,TRUE,FALSE,NA,NA
"2","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:33:23,FALSE,NA,"982038520058478593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cincap42",11186,TRUE,FALSE,NA,NA
"3","Royal family ‘superfan’ prepares for upcoming wedding : https://t.co/pKplI1akeS via @ReutersTV video This person desperately needs a life.",FALSE,0,NA,2018-04-05 23:33:18,FALSE,NA,"982038502299832321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ttommyunger",0,FALSE,FALSE,NA,NA
"4","RT @crooksandliars: Donald Trump has been an embarrassing sexist pig for decades.  It's caught up with him on the royal wedding invite fron…",FALSE,0,NA,2018-04-05 23:33:08,FALSE,NA,"982038456506478592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mamaezzj",51,TRUE,FALSE,NA,NA
"5","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:33:06,FALSE,NA,"982038448574836736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GoDogGo1",11186,TRUE,FALSE,NA,NA
"6","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:33:04,FALSE,NA,"982038442921127936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarbStewart15",11186,TRUE,FALSE,NA,NA
"7","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:33:03,FALSE,NA,"982038436508037120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_elocinx",11186,TRUE,FALSE,NA,NA
"8","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:32:38,FALSE,NA,"982038332543823875",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRealSmokingL",11186,TRUE,FALSE,NA,NA
"9","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:32:33,FALSE,NA,"982038312113311744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConradBeckner",11186,TRUE,FALSE,NA,NA
"10","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:32:29,FALSE,NA,"982038295797317633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kuyabudzy",11186,TRUE,FALSE,NA,NA
"11","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:32:23,FALSE,NA,"982038270858018816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GailLedesma3",11186,TRUE,FALSE,NA,NA
"12","RT @NJAInteriors1: Hey @realDonaldTrump did you know the OBAMAS AND the CLINTONS are all invited to the Royal Wedding? 

That’s fricking aw…",FALSE,0,NA,2018-04-05 23:32:02,FALSE,NA,"982038180139433984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rychemom",345,TRUE,FALSE,NA,NA
"13","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:31:55,FALSE,NA,"982038152809533440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dontdumbdown",11186,TRUE,FALSE,NA,NA
"14","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:31:41,FALSE,NA,"982038093359468546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adamitisnky",11186,TRUE,FALSE,NA,NA
"15","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:31:32,FALSE,NA,"982038054360641537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dunman55Ian",11186,TRUE,FALSE,NA,NA
"16","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:31:26,FALSE,NA,"982038031291990016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheMadBaker61",11186,TRUE,FALSE,NA,NA
"17","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:31:25,FALSE,NA,"982038024253988864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lonegarbo",11186,TRUE,FALSE,NA,NA
"18","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:31:18,FALSE,NA,"982037998521872384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wayneweismantel",11186,TRUE,FALSE,NA,NA
"19","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:31:06,FALSE,NA,"982037946122539008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnterlineBrenda",11186,TRUE,FALSE,NA,NA
"20","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:30:41,FALSE,NA,"982037843496325120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rrguy2147",11186,TRUE,FALSE,NA,NA
"21","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:30:41,FALSE,NA,"982037841902473217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woodmanhat",4873,TRUE,FALSE,NA,NA
"22","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:30:27,FALSE,NA,"982037784138432512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lonegarbo",4873,TRUE,FALSE,NA,NA
"23","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:30:27,FALSE,NA,"982037783756791808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AudramMoore",11186,TRUE,FALSE,NA,NA
"24","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:30:21,FALSE,NA,"982037756137402368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristenSHampton",11186,TRUE,FALSE,NA,NA
"25","Will Meghan Markle follow royal tradition for bouquets? <ed><U+00A0><U+00BD><ed><U+00B2><U+0090> #royalwedding https://t.co/5qGIvHvrO0",FALSE,0,NA,2018-04-05 23:30:18,FALSE,NA,"982037744309407744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","hellomagUS",0,FALSE,FALSE,NA,NA
"26","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:30:10,FALSE,NA,"982037710436229120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Queen_Paola_",4873,TRUE,FALSE,NA,NA
"27","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:30:01,FALSE,NA,"982037675870998534",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dale_leopold",11186,TRUE,FALSE,NA,NA
"28","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:29:51,FALSE,NA,"982037633109864449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","traveler1717",11186,TRUE,FALSE,NA,NA
"29","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:29:51,FALSE,NA,"982037632665317376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gklaurent",11186,TRUE,FALSE,NA,NA
"30","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:29:36,FALSE,NA,"982037568551350274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjjulieeeee",11186,TRUE,FALSE,NA,NA
"31","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:29:31,FALSE,NA,"982037547764338688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EVERAJOIL",11186,TRUE,FALSE,NA,NA
"32","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:29:23,FALSE,NA,"982037514285273088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohhannigram",11186,TRUE,FALSE,NA,NA
"33","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:29:19,FALSE,NA,"982037495889256449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wanglund",11186,TRUE,FALSE,NA,NA
"34","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:29:14,FALSE,NA,"982037475634962432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlyBabyLyn",11186,TRUE,FALSE,NA,NA
"35","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:28:46,FALSE,NA,"982037360572600321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BethBen63199213",11186,TRUE,FALSE,NA,NA
"36","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:28:44,FALSE,NA,"982037352909455361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tigene",11186,TRUE,FALSE,NA,NA
"37","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:28:42,FALSE,NA,"982037342633553920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CollinsGulnick",11186,TRUE,FALSE,NA,NA
"38","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:28:39,FALSE,NA,"982037331199823872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cjnaples6606",4873,TRUE,FALSE,NA,NA
"39","RT @NJAInteriors1: Hey @realDonaldTrump did you know the OBAMAS AND the CLINTONS are all invited to the Royal Wedding? 

That’s fricking aw…",FALSE,0,NA,2018-04-05 23:28:33,FALSE,NA,"982037302787674112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kristine_SCS",345,TRUE,FALSE,NA,NA
"40","Meghan Markle’s dad spotted in sweet gesture ahead of royal wedding: https://t.co/HEWKNPHLQZ via @YouTube",FALSE,0,NA,2018-04-05 23:28:23,FALSE,NA,"982037263679934464",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","thuongnb",0,FALSE,FALSE,NA,NA
"41","I added a video to a @YouTube playlist https://t.co/HEWKNPHLQZ Meghan Markle’s dad spotted in sweet gesture ahead of royal wedding",FALSE,0,NA,2018-04-05 23:28:13,FALSE,NA,"982037221913124864",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","thuongnb",0,FALSE,FALSE,NA,NA
"42","RT @NJAInteriors1: Hey @realDonaldTrump did you know the OBAMAS AND the CLINTONS are all invited to the Royal Wedding? 

That’s fricking aw…",FALSE,0,NA,2018-04-05 23:28:11,FALSE,NA,"982037212689649664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RHart_York",345,TRUE,FALSE,NA,NA
"43","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:28:03,FALSE,NA,"982037178040582144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","whatifidid99",11186,TRUE,FALSE,NA,NA
"44","RT @TruckersVote: .      - - - @realDonaldTrump - - - 
            Royal Wedding Update
              Obama's - Invited 
              Clin…",FALSE,0,NA,2018-04-05 23:27:54,FALSE,NA,"982037141579489280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BillRobinette1",114,TRUE,FALSE,NA,NA
"45","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:27:21,FALSE,NA,"982037004794892289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimMillardld",11186,TRUE,FALSE,NA,NA
"46","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:27:21,FALSE,NA,"982037000994873347",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TruthBlueIn",4873,TRUE,FALSE,NA,NA
"47","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:27:16,FALSE,NA,"982036983487848448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smgbourgeois",11186,TRUE,FALSE,NA,NA
"48","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:27:01,FALSE,NA,"982036916974465024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Clim8Resilient",11186,TRUE,FALSE,NA,NA
"49","RT @HillaryWarnedUs: Raise your hand if you're invited to the Royal Wedding while Trump isn't. https://t.co/ejfNQbmwrz",FALSE,0,NA,2018-04-05 23:26:38,FALSE,NA,"982036823307202560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MomOfPenni",353,TRUE,FALSE,NA,NA
"50","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:26:18,FALSE,NA,"982036736535597056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevingreen68",11186,TRUE,FALSE,NA,NA
"51","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:26:06,FALSE,NA,"982036690297671682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YvonneFolck",11186,TRUE,FALSE,NA,NA
"52","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:25:57,FALSE,NA,"982036651567435776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frantasticbunge",11186,TRUE,FALSE,NA,NA
"53","RT @WorriedBlueDot: Love it.  Obama &amp; Clintons invited to the royal wedding.  NO TRUMPS! https://t.co/h3yuGUvBE8",FALSE,0,NA,2018-04-05 23:25:52,FALSE,NA,"982036629132070912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","beydiana",2,TRUE,FALSE,NA,NA
"54","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:25:51,FALSE,NA,"982036624639852544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeatherRez",11186,TRUE,FALSE,NA,NA
"55","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:25:48,FALSE,NA,"982036612237361153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MamaSwizL",11186,TRUE,FALSE,NA,NA
"56","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:25:31,FALSE,NA,"982036542968475651",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TStaples66",11186,TRUE,FALSE,NA,NA
"57","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:24:48,FALSE,NA,"982036359832420352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceciliaannh",11186,TRUE,FALSE,NA,NA
"58","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:24:47,FALSE,NA,"982036356217139200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmLo719",11186,TRUE,FALSE,NA,NA
"59","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:24:36,FALSE,NA,"982036311128313856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrizzleFelicity",4873,TRUE,FALSE,NA,NA
"60","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:24:34,FALSE,NA,"982036300621545472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrantOmina",4873,TRUE,FALSE,NA,NA
"61","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:24:27,FALSE,NA,"982036273375268864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScaryHairBall",11186,TRUE,FALSE,NA,NA
"62","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:24:24,FALSE,NA,"982036259269820417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_amorbello",11186,TRUE,FALSE,NA,NA
"63","RT @ajplus: A museum in London has offered to “loan” items, including a gold crown and royal wedding dress, to Ethiopia. British troops sei…",FALSE,0,NA,2018-04-05 23:24:15,FALSE,NA,"982036224625004545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","damncarrick",310,TRUE,FALSE,NA,NA
"64","RT @irishtv: The schoolgirl was invited because of her charity work #RoyalWedding #harryandmeghan
https://t.co/tTSx19ljgB",FALSE,0,NA,2018-04-05 23:24:06,FALSE,NA,"982036186666622976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesMahonTV",1,TRUE,FALSE,NA,NA
"65","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:24:06,FALSE,NA,"982036182950268928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alanbarnes20",11186,TRUE,FALSE,NA,NA
"66","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:24:05,FALSE,NA,"982036180903526400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RenwriterRenee",4873,TRUE,FALSE,NA,NA
"67","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:24:04,FALSE,NA,"982036175547453441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Believer2773",11186,TRUE,FALSE,NA,NA
"68","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:24:01,FALSE,NA,"982036162670833665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErSchwarzkopf",11186,TRUE,FALSE,NA,NA
"69","RT @ajplus: A museum in London has offered to “loan” items, including a gold crown and royal wedding dress, to Ethiopia. British troops sei…",FALSE,0,NA,2018-04-05 23:23:39,FALSE,NA,"982036069863567362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffsimbrown",310,TRUE,FALSE,NA,NA
"70","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:23:26,FALSE,NA,"982036019242512384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denlibby",11186,TRUE,FALSE,NA,NA
"71","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:23:22,FALSE,NA,"982035999386718209",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","apbrown17",4873,TRUE,FALSE,NA,NA
"72","RT @RoyaleVision: #flashback April 5, 2011 - The Prince William and Catherine limited edition #Royal Wedding teddy bears on the window at t…",FALSE,0,NA,2018-04-05 23:23:21,FALSE,NA,"982035997524455424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TRH_WandC",2,TRUE,FALSE,NA,NA
"73","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:23:09,FALSE,NA,"982035947717054466",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CindyMundell",11186,TRUE,FALSE,NA,NA
"74","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:23:04,FALSE,NA,"982035926200307712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terrilynnrutter",4873,TRUE,FALSE,NA,NA
"75","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:23:03,FALSE,NA,"982035918981881858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndyChristia11",11186,TRUE,FALSE,NA,NA
"76","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:22:51,FALSE,NA,"982035868998287360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gary_Coast",11186,TRUE,FALSE,NA,NA
"77","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:22:50,FALSE,NA,"982035867345629185",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AugustVonGrogg",11186,TRUE,FALSE,NA,NA
"78","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:22:32,FALSE,NA,"982035790099185664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikkibutler7",11186,TRUE,FALSE,NA,NA
"79","RT @NYinLA2121: Oh man, I hate for this to trend, cause it would make Trump furious so don’t Retweet this cause we want to be respectful to…",FALSE,0,NA,2018-04-05 23:22:26,FALSE,NA,"982035767567495169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_NoelleRose",11186,TRUE,FALSE,NA,NA
"80","RT @HillaryWarnedUs: Raise your hand if you're invited to the Royal Wedding while Trump isn't. https://t.co/ejfNQbmwrz",FALSE,0,NA,2018-04-05 23:22:18,FALSE,NA,"982035730577829888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliebythecoast",353,TRUE,FALSE,NA,NA
"81","RT @AmySandspeaks: ROYAL  WEDDING   UPDATE:          Invited to the nuptials- President Obama and First Lady Michelle.  Also invited- Bill…",FALSE,0,NA,2018-04-05 23:22:13,FALSE,NA,"982035712743653376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoxxedShill",4873,TRUE,FALSE,NA,NA
